x,psi_exact,psi_explicit,remainder psi_exact - explicit,ratio = |remainder|/(sqrt(x)*log(x)^2),T_used
175,174.668501817534,174.682252628575,-0.013750811041,3.896768727556e-05,5000
176,174.668501817534,174.642344659055,0.026157158480,7.375166571556e-05,5000
177,174.668501817534,174.705954099562,-0.037452282028,1.050698204748e-04,5000
178,174.668501817534,174.599390758124,0.069111059410,1.929207818050e-04,5000
179,179.855887623375,177.282905525910,2.572982097465,7.146825038502e-03,5000
180,179.855887623375,179.858998651743,-0.003111028368,8.598808771130e-06,5000
181,185.054384654641,182.435349138689,2.619035515951,7.203548752912e-03,5000
182,185.054384654641,185.103448936854,-0.049064282213,1.342932127685e-04,5000
183,185.054384654641,185.058867390917,-0.004482736277,1.221034314060e-05,5000
184,185.054384654641,185.030305876165,0.024078778476,6.527210432175e-05,5000
185,185.054384654641,185.070340279512,-0.015955624871,4.304549843466e-05,5000
