"x","ratio_policy","ratio_full","delta","T_used"
"302","0,0001016628121112","1,782658368192E-05","8,383622842928E-05","3000"
"304","6,375545736997E-05","7,72858940268E-05","-1,353043665683E-05","3000"
"305","2,993610173561E-05","5,111116764421E-05","-2,11750659086E-05","3000"
"306","0,0002522779317251","8,498633534327E-05","0,00016729159638183","3000"
"308","0,0002358448180355","0,0001615185540655","7,432626397E-05","3000"
"309","5,182525772454E-05","4,05581669289E-05","1,126709079564E-05","3000"
"311","0,004797489187691","0,004815683936847","-1,81947491559994E-05","3000"
"312","3,065302172247E-05","5,885721565377E-05","-2,82041939313E-05","3000"
"314","0,0003114382494926","0,0001583580796514","0,0001530801698412","3000"
"315","5,764518570174E-05","1,108531805718E-05","4,655986764456E-05","3000"
"316","0,0001780289441298","0,0001253054415203","5,27235026095E-05","3000"
"318","0,0004067974518584","0,0002425142664449","0,0001642831854135","3000"
"319","0,0002365826226734","0,0001423578863118","9,42247363616E-05","3000"
"321","0,0001494872284531","9,271617568337E-05","5,677105276973E-05","3000"
"322","0,0001348205930674","8,190719505756E-05","5,291339800984E-05","3000"
"324","0,0001207824798543","5,983086805745E-05","6,095161179685E-05","3000"
"325","0,0001142969504765","4,353080285676E-05","7,076614761974E-05","3000"
"327","8,450737380415E-05","7,003116283416E-06","7,7504257520734E-05","3000"
"328","4,90209410334E-05","4,319148289365E-05","5,82945813975E-06","3000"
"330","0,0002026130587284","0,0001988221777087","3,7908810197E-06","3000"
"331","0,004808737218034","0,004726905522325","8,1831695709E-05","3000"
"333","0,0001110468907969","9,667003272611E-05","1,437685807079E-05","3000"
"334","2,342209007071E-05","5,352131050865E-05","-3,009922043794E-05","3000"
"336","0,0003716643890434","0,0001611702381712","0,0002104941508722","3000"
"337","0,00457662364989","0,004640991764991","-6,43681151010003E-05","3000"
"339","3,969052910975E-05","8,045557852639E-06","3,1644971257111E-05","3000"
"341","8,269585937942E-06","2,629678492095E-06","5,639907445847E-06","3000"
"342","2,040959448244E-05","2,957231435762E-05","-9,16271987518E-06","3000"
"344","0,0001577900625162","3,131237646059E-05","0,00012647768605561","3000"
"345","1,759161348119E-05","2,075490454284E-05","-3,16329106165E-06","3000"
"347","0,004543975510298","0,004707008767953","-0,000163033257655001","3000"
"349","0,004670510517171","0,004441906852027","0,000228603665144","3000"
"350","0,0002557917240719","2,49895932067E-05","0,0002308021308652","3000"
"352","0,0003266064680116","2,743489780683E-05","0,00029917157020477","3000"
"353","0,004420559965718","0,004581162940625","-0,000160602974907001","3000"
"355","2,07902806637E-05","0,0001437154235925","-0,0001229251429288","3000"
"357","4,509570288564E-05","0,0001204901174301","-7,539441454446E-05","3000"
"358","9,875805851175E-05","1,084125618507E-05","8,791680232668E-05","3000"
"360","0,0001102962016308","7,269323412713E-06","0,000103026878218087","3000"
"362","9,935482962354E-05","1,029349182025E-05","8,906133780329E-05","3000"
"363","0,00012002026004","2,089823309444E-05","9,912202694556E-05","3000"
"365","0,0001731859684187","3,532393642546E-05","0,00013786203199324","3000"
"367","0,00444915702893","0,004412633444023","3,65235849070005E-05","3000"
"368","4,274510287856E-06","0,0001448665983739","-0,000140592088086044","3000"
"370","5,323168221995E-05","2,846838795726E-05","2,476329426269E-05","3000"
"372","9,771843872934E-05","0,0001601401932625","-6,242175453316E-05","3000"
"373","0,004397702461698","0,004412538848043","-1,48363863450001E-05","3000"
"375","0,0002622010914186","6,56125149542E-05","0,0001965885764644","3000"
"377","0,0002901718881133","9,125460428152E-05","0,00019891728383178","3000"
"379","0,004203410456886","0,004312630748908","-0,000109220292022","3000"
"380","1,900084381926E-06","0,0001843114104706","-0,000182411326088674","3000"
"382","4,830536361897E-06","0,0001232645586799","-0,000118434022318003","3000"
"384","5,083476650585E-07","0,0002207351700703","-0,000220226822405241","3000"
"386","4,4366009331E-05","1,928030675511E-05","2,508570257589E-05","3000"
"388","9,458051028414E-05","0,0002438927415168","-0,00014931223123266","3000"
"389","0,004211145178749","0,004192915094982","1,82300837670004E-05","3000"
"391","0,0001336165090699","1,092896218621E-05","0,00012268754688369","3000"
"393","2,027826767501E-05","7,235447890795E-05","-5,207621123294E-05","3000"
"395","0,000113881154529","0,0001486830138483","-3,48018593193E-05","3000"
"397","0,004180863654805","0,004131521716964","4,93419378409998E-05","3000"
"398","0,0002376172384969","0,0001301631254194","0,0001074541130775","3000"
"400","0,0002502609784654","0,0001477702753756","0,0001024907030898","3000"
"402","0,0002391294826165","0,000235040093895","4,08938872149998E-06","3000"
"404","0,0001790868536502","6,66960104008E-05","0,0001123908432494","3000"
"406","0,0001524147410606","1,112732729844E-05","0,00014128741376216","3000"
"408","0,0001753024918363","0,0001884407405377","-1,31382487014E-05","3000"
"410","0,0001762286766266","0,0001859917437749","-9,7630671483E-06","3000"
"411","9,626548046003E-05","6,963093927184E-05","2,663454118819E-05","3000"
"413","4,973118287106E-05","6,079676409967E-06","4,3651506461093E-05","3000"
"415","8,515434093267E-05","5,623152997296E-07","8,45920256329404E-05","3000"
"417","4,741257003649E-05","3,012397537325E-05","1,728859466324E-05","3000"
"419","0,004080506513891","0,004053061667704","2,74448461870004E-05","3000"
"421","0,004075471200443","0,004117713139798","-4,22419393550002E-05","3000"
"423","0,0001515302367672","4,331984671795E-05","0,00010821039004925","3000"
"425","0,0001247346512494","0,00014381576695","-1,90811157006E-05","3000"
"427","0,0001657996418496","3,50129633284E-05","0,0001307866785212","3000"
"429","0,0001036062501203","0,0001539209178683","-5,0314667748E-05","3000"
"431","0,00389220109324","0,003983868302612","-9,16672093720003E-05","3000"
"433","0,003969135885204","0,003849543367183","0,000119592518021","3000"
"435","1,444585836481E-05","8,189666841397E-06","6,256191523413E-06","3000"
"437","0,0001186939287518","4,59305447875E-05","7,27633839643E-05","3000"
"439","0,003989799064533","0,003912976400485","7,68226640480004E-05","3000"
"441","7,181383616922E-05","1,864154323977E-05","5,317229292945E-05","3000"
"443","0,003898581757418","0,003899972003092","-1,39024567399979E-06","3000"
"445","1,191092011725E-05","9,976438391224E-05","-8,785346379499E-05","3000"
"447","0,0002217770693846","9,949125833545E-05","0,00012228581104915","3000"
"449","0,003841059053253","0,003879002290373","-3,79432371199998E-05","3000"
"451","0,0002041753324951","0,000112476678579","9,16986539161E-05","3000"
"453","9,723889247146E-05","3,16033607657E-05","6,563553170576E-05","3000"
"455","6,943300224408E-05","4,872078368096E-05","2,071221856312E-05","3000"
"457","0,003815590958365","0,003861690091541","-4,60991331760001E-05","3000"
"460","0,0003670983028018","7,901578924106E-06","0,000359196723877694","3000"
"462","3,098247619284E-05","1,454383774884E-06","2,9528092417956E-05","3000"
"464","0,0003191357301178","1,210138485929E-05","0,00030703434525851","3000"
"466","0,0002761529383228","1,058649405489E-05","0,00026556644426791","3000"
"468","0,0003408283738369","1,625002764392E-05","0,00032457834619298","3000"
"470","4,062843786927E-05","1,971430376748E-05","2,091413410179E-05","3000"
"472","4,865944720699E-05","5,17382519787E-05","-3,07880477171E-06","3000"
"475","0,0001338048730964","1,30987094853E-06","0,00013249500214787","3000"
"477","0,0002397276346464","0,0001033301385692","0,0001363974960772","3000"
"479","0,003636630016087","0,003662938599008","-2,63085829210002E-05","3000"
"481","0,0001042409229928","5,843950184444E-05","4,580142114836E-05","3000"
"483","1,961276918563E-05","2,321562130239E-05","-3,60285211676E-06","3000"
"486","0,0003388779890109","0,0001379530804261","0,0002009249085848","3000"
"488","0,0003167674540208","0,0002100791827692","0,0001066882712516","3000"
"490","0,0001567226858807","0,0002212348940482","-6,45122081675E-05","3000"
"492","0,0004836056467734","0,0001460934026645","0,0003375122441089","3000"
"495","0,0001213634330713","1,465596583448E-05","0,00010670746723682","3000"
"497","5,763708349541E-05","1,87507087243E-05","3,888637477111E-05","3000"
"499","0,003618007261242","0,003674856427103","-5,68491658609997E-05","3000"
"502","0,0002684752067232","0,0001930845560779","7,53906506453E-05","3000"
"504","0,0002650057571914","0,000145821962763","0,0001191837944284","3000"
"506","0,0001121059053222","7,583411905907E-05","3,627178626313E-05","3000"
"509","0,003437412092711","0,003567035208891","-0,00012962311618","3000"
"511","5,073566989962E-05","0,0001644772534226","-0,00011374158352298","3000"
"513","0,0001016860059724","4,505748096406E-05","5,662852500834E-05","3000"
"516","0,0001018457100922","2,483524295721E-05","7,701046713499E-05","3000"
"518","1,579991443334E-05","0,0001087813797054","-9,298146527206E-05","3000"
"520","0,0003447881366332","0,0003274651583401","1,73229782931E-05","3000"
"523","0,003594270094327","0,003556708152005","3,75619423219997E-05","3000"
"525","9,958038652879E-05","0,0001032267910268","-3,64640449801E-06","3000"
"528","0,0002117104325858","8,124031294592E-05","0,00013047011963988","3000"
"530","7,09425106849E-05","0,0001281354170122","-5,71929063273E-05","3000"
"533","3,678043493497E-05","2,605236918175E-05","1,072806575322E-05","3000"
"535","5,310481059924E-05","4,247898484415E-06","4,8856912114825E-05","3000"
"537","0,0001063553054579","2,310253339261E-05","8,325277206529E-05","3000"
"540","0,0002887412901235","0,0002082890238532","8,04522662703E-05","3000"
"542","0,000248595518579","0,0002222899201695","2,63055984095E-05","3000"
"545","2,39017595443E-05","3,673377242276E-05","-1,283201287846E-05","3000"
"547","0,0034177784627","0,003427652298118","-9,87383541800006E-06","3000"
"550","0,0001676796869213","6,021121630299E-05","0,00010746847061831","3000"
"553","0,000140318834142","3,138672959593E-05","0,00010893210454607","3000"
"555","9,677551358859E-05","0,0001087911960909","-1,201568250231E-05","3000"
"558","0,0001195607473019","0,0001990899120106","-7,95291647087E-05","3000"
"560","4,199769593867E-05","1,548988441128E-05","2,650781152739E-05","3000"
"563","0,003336284768991","0,003357798448148","-2,15136791570001E-05","3000"
"565","0,0001244649148133","9,888632857695E-05","2,557858623635E-05","3000"
"568","5,125497119567E-05","0,0002183575068145","-0,00016710253561883","3000"
"571","0,003111764568097","0,003358189667739","-0,000246425099642","3000"
"573","0,0001587077927753","4,860076095845E-05","0,00011010703181685","3000"
"576","3,650223680312E-05","0,0002073051430811","-0,00017080290627798","3000"
"579","0,0001589795708476","2,606072504957E-05","0,00013291884579803","3000"
"581","5,088695054316E-06","5,820963907113E-05","-5,3120944016814E-05","3000"
"584","5,983817726771E-05","6,678077729223E-05","-6,94260002452001E-06","3000"
"587","0,003284773448356","0,003245867720946","3,890572741E-05","3000"
"589","0,0002117209715708","3,360519513719E-05","0,00017811577643361","3000"
"592","8,362355015229E-05","7,975619526502E-05","3,86735488727E-06","3000"
"595","0,0003062994129707","7,76546211472E-05","0,0002286447918235","3000"
"598","0,0001705722969395","2,050339358773E-05","0,00015006890335177","3000"
"600","8,299585537523E-05","0,0001004215325922","-1,742567721697E-05","3000"
"603","0,000115045470299","0,000172714259587","-5,7668789288E-05","3000"
"606","4,267900198899E-05","3,449601385051E-05","8,18298813848E-06","3000"
"609","0,0003194911448081","0,0001364352638213","0,0001830558809868","3000"
"611","0,0003043435180081","0,0001891151977019","0,0001152283203062","3000"
"614","0,0001209995903602","7,299280155717E-06","0,000113700310204483","3000"
"617","0,003472173551832","0,003265595862021","0,000206577689811","3000"
"620","6,733061310988E-05","4,828504192352E-06","6,2502108917528E-05","3000"
"623","2,896433099637E-05","1,337454158641E-05","1,558978940996E-05","3000"
"626","1,992685787589E-05","1,973415690015E-05","1,92700975740002E-07","3000"
"629","0,0002602405383983","0,0001580411728583","0,00010219936554","3000"
"632","0,0001217750585325","3,778929122776E-05","8,398576730474E-05","3000"
"634","6,032049556882E-05","1,79145409578E-05","4,240595461102E-05","3000"
"637","5,966065418805E-05","2,437374209021E-05","3,528691209784E-05","3000"
"640","2,990894352415E-06","1,675177970281E-06","1,315716382134E-06","3000"
"643","0,002786833593003","0,00287213998877","-8,53063957670002E-05","3000"
"646","0,0001396097562499","5,405907423141E-05","8,555068201849E-05","3000"
"649","0,0002815064681926","0,0001493022248582","0,0001322042433344","3000"
"652","1,561935538449E-05","3,445948283987E-05","-1,884012745538E-05","3000"
"655","0,0002502947100531","0,0001428941084435","0,0001074006016096","3000"
"658","6,601686537002E-05","1,536254013674E-05","5,065432523328E-05","3000"
"661","0,002913639502811","0,002873024460077","4,06150427339999E-05","3000"
"664","9,879322070192E-05","5,256278488725E-06","9,3536942213195E-05","3000"
"667","5,013967420338E-05","2,84217032317E-05","2,171797097168E-05","3000"
"671","0,0001983768338389","1,980738627146E-05","0,00017856944756744","3000"
"674","0,0002931136345637","0,0002408907697656","5,22228647981E-05","3000"
"677","0,002945032596782","0,002895043903258","4,99886935239999E-05","3000"
"680","4,9071452523E-05","2,097667195662E-06","4,6973785327338E-05","3000"
"683","0,003033886256387","0,002978710463014","5,51757933730003E-05","3000"
"686","0,000221320511805","0,0001172229861454","0,0001040975256596","3000"
"689","0,0001727161663933","8,206307329891E-05","9,065309309439E-05","3000"
"693","4,815020007055E-05","0,0001113565535868","-6,320635351625E-05","3000"
"696","2,372094547068E-05","4,331244527305E-05","-1,959149980237E-05","3000"
"699","9,756484289314E-05","3,866782090188E-05","5,889702199126E-05","3000"
"702","0,0002371266107785","0,0001059810448282","0,0001311455659503","3000"
"705","1,7618177361E-05","6,990704900041E-05","-5,228887163941E-05","3000"
"709","0,002817497056145","0,00282112936098","-3,63230483500007E-06","3000"
"712","0,0001146948502563","3,370438526214E-05","8,099046499416E-05","3000"
"715","7,102111174013E-05","5,137653052172E-05","1,964458121841E-05","3000"
"719","0,002851290084828","0,002825544370685","2,57457141429997E-05","3000"
"722","0,0001663015477916","2,09559355136E-05","0,000145345612278","3000"
"725","0,000137273862528","7,662852089927E-05","6,064534162873E-05","3000"
"729","0,0004423348608713","0,0005623804599054","-0,0001200455990341","3000"
"732","0,0002863537984418","0,0002445108025754","4,18429958664E-05","3000"
"735","3,627231524301E-06","9,067425425732E-05","-8,7047022733019E-05","3000"
"739","0,003000253342564","0,002759166140138","0,000241087202426","3000"
"742","0,0005044408921249","0,0002080694493173","0,0002963714428076","3000"
"745","2,085183767751E-05","0,000102379143659","-8,152730598149E-05","3000"
"749","4,871144437602E-05","0,000116324602977","-6,761315860098E-05","3000"
"752","0,0003862788275327","0,0002389178564511","0,0001473609710816","3000"
"756","0,0003569108389603","0,0002424342367437","0,0001144766022166","3000"
"759","6,302015750644E-05","2,422399856645E-05","3,879615893999E-05","3000"
"763","2,430734596257E-05","0,0001297046139689","-0,00010539726800633","3000"
"766","4,756790517627E-05","6,167725657962E-05","-1,410935140335E-05","3000"
