401,839228601000
402,861917764000
404,236441800000
405,134387460000
407,581460387000
408,947245502000
410,513869193000
411,972267804000
413,262736070000
415,018809755000
415,455214996000
418,387705790000
419,861364818000
420,643827625000
422,076710059000
423,716579627000
425,069882494000
427,208825084000
428,127914077000
430,328745431000
431,301306931000
432,138641735000
433,889218481000
436,161006433000
437,581698168000
438,621738656000
439,918442214000
441,683199201000
442,904546303000
444,319336278000
446,860622696000
447,441704194000
449,148545685000
450,126945780000
451,403308445000
453,986737807000
454,974683769000
456,328426689000
457,903893064000
459,513415281000
460,087944422000
462,065367275000
464,057286911000
465,671539211000
466,570286931000
467,439046210000
469,536004559000
470,773655478000
472,799174662000
473,835232345000
475,600339369000
476,769015237000
478,075263767000
478,942181535000
481,830339376000
482,834782791000
483,851427212000
485,539148129000
486,528718262000
488,380567090000
489,661761578000
491,398821594000
493,314441582000
493,957997805000
495,358828822000
496,429696216000
498,580782430000
500,309084942000
501,604446965000
502,276270327000
504,499773313000
505,415231742000
506,464152710000
508,800700336000
510,264227944000
511,562289700000
512,623144531000
513,668985555000
515,435057167000
517,589668572000
518,234223148000
520,106310412000
521,525193449000
522,456696178000
523,960530892000
525,077385687000
527,903641601000
528,406213852000
529,806226319000
530,866917884000
532,688183028000
533,779630754000
535,664314076000
537,069759083000
538,428526176000
540,213166376000
540,631390247000
541,847437121000
544,323890101000
545,636833249000
547,010912058000
547,931613364000
549,497567563000
550,970010039000
552,049572201000
553,764972119000
555,792020562000
556,899476407000
557,564659172000
559,316237029000
560,240807497000
562,559207616000
564,160879111000
564,506055938000
566,698787683000
567,731757901000
568,923955180000
570,051114782000
572,419984132000
573,614610527000
575,093886014000
575,807247141000
577,039003472000
579,098834672000
580,136959362000
581,946576266000
583,236088219000
584,561705903000
585,984563205000
586,742771891000
588,139663266000
590,660397517000
591,725858065000
592,571358300000
593,974714682000
595,728153697000
596,362768328000
598,493077346000
599,545640364000
601,602136736000
602,579167886000
603,625618904000
604,616218494000
606,383460422000
608,413217311000
609,389575155000
610,839162938000
611,774209621000
613,599778676000
614,646237872000
615,538563369000
618,112831366000
619,184482598000
620,272893672000
621,709294528000
622,375002740000
624,269900018000
626,019283428000
627,268396851000
628,325862359000
630,473887438000
630,805780927000
632,225141167000
633,546858252000
635,523800311000
637,397193160000
637,925513981000
638,927938267000
640,694794669000
641,945499666000
643,278883781000
644,990578230000
646,348191596000
647,761753004000
648,786400889000
650,197519345000
650,668683891000
653,649571605000
654,301920586000
655,709463022000
656,964084599000
658,175614419000
659,663845973000
660,716732595000
662,296586431000
664,244604652000
665,342763096000
666,515147704000
667,148494895000
668,975848820000
670,323585206000
672,458183584000
673,043578286000
674,355897810000
676,139674364000
677,230180669000
677,800444746000
679,742197883000
681,894991533000
682,602735020000
684,013549814000
684,972629862000
686,163223588000
687,961543185000
689,368941362000
690,474735032000
692,451684416000
693,176970061000
694,533908700000
695,726335921000
696,626069900000
699,132095476000
700,296739132000
701,301742955000
702,227343146000
704,033839296000
705,125813955000
706,184654800000
708,269070885000
709,229588570000
711,130274180000
711,900289914000
712,749383470000
714,082771821000
716,112396454000
717,482569703000
718,742786545000
719,697100988000
721,351162219000
722,277504976000
723,845821045000
724,562613890000
727,056403230000
728,405481589000
728,758749796000
730,416482123000
731,417354919000
732,818052714000
734,789643252000
735,765459209000
737,052928912000
738,580421171000
739,909523674000
740,573807447000
741,757335573000
743,895013142000
745,344989551000
746,499305899000
747,674563624000
748,242754465000
750,655950362000
750,966381067000
752,887621567000
754,322370472000
755,839308976000
756,768248440000
758,101729246000
758,900238225000
760,282366984000
762,700033250000
763,593066173000
764,307522724000
766,087540100000
767,218472156000
768,281461807000
769,693407253000
771,070839314000
772,961617566000
774,117744628000
775,047847097000
775,999711963000
777,299748530000
779,157076949000
780,348925004000
782,137664391000
782,597943946000
784,288822612000
785,739089701000
786,461147451000
787,468463816000
790,059092364000
790,831620468000
792,427707609000
792,888652563000
794,483791870000
795,606596156000
797,263470038000
798,707570166000
799,654336211000
801,604246463000
802,541984878000
803,243096204000
804,762239113000
805,861635667000
808,151814936000
809,197783363000
810,081804886000
811,184358847000
812,771108389000
814,045913608000
814,870539626000
816,727737714000
818,380668866000
819,204642171000
820,721898444000
821,713454133000
822,197757493000
824,526293872000
826,039287377000
826,905810954000
828,340174300000
829,437010968000
830,895884053000
831,799777659000
833,003640909000
834,651915148000
836,693576188000
837,347335060000
838,249021993000
839,465394810000
841,036389829000
842,041354207000
844,166196607000
844,805993976000
846,194769928000
847,971717640000
848,489281181000
849,862274349000
850,645448466000
853,163112583000
854,095511720000
855,286710244000
856,484117491000
857,310740603000
858,904026466000
860,410670896000
861,171098213000
863,189719772000
864,340823930000
865,594664327000
866,423739904000
867,693122612000
868,670494229000
870,846902326000
872,188750822000
873,098978971000
873,908389235000
875,985285109000
876,600825833000
877,654698341000
879,380951970000
880,834648848000
882,386696627000
883,430331839000
884,198743115000
885,272304480000
886,852801963000
888,475566674000
889,735294294000
890,813132113000
892,386433260000
893,119117567000
894,886292321000
895,397919675000
896,632251556000
899,221522668000
899,858884608000
900,849739861000
902,243207587000
903,099674443000
904,702902722000
905,829940758000
907,656729469000
908,333543645000
910,186334057000
911,234951486000
912,331045600000
912,823999247000
914,730096958000
916,355000809000
917,825377570000
918,836535244000
919,448344440000
921,156395507000
922,500629307000
923,285719802000
924,773483933000
926,551552785000
927,850858986000
928,663659329000
929,874092851000
931,009211337000
931,852740746000
934,385306837000
934,995424864000
936,228649379000
937,532925712000
939,024300899000
939,660940615000
941,156999642000
942,052341643000
944,188035810000
945,333562503000
946,765842205000
947,079183096000
948,346646255000
950,151612685000
951,033248734000
952,727988620000
954,129719270000
954,829308938000
956,675479343000
957,510052596000
958,414593390000
959,459168807000
961,669572474000
963,182086671000
963,567040192000
965,055579624000
966,110754818000
967,371153766000
968,636301906000
970,125610557000
971,071491486000
973,185361294000
973,873078993000
974,774635066000
976,178502421000
976,917202117000
978,766671535000
980,578000640000
981,288615302000
982,396485169000
983,575076006000
985,186928656000
986,130515110000
986,756008408000
988,992622371000
990,223917804000
991,374294148000
992,728696337000
993,214580957000
994,404590571000
996,205336164000
997,511934752000
998,827547137000
999,791571557000
1001,349482638000
1002,404305488000
1003,267808179000
1004,675044121000
1005,543420304000
1008,006704307000
1008,795709901000
1009,806590747000
1010,569757011000
1012,410042516000
1013,058638098000
1014,689632622000
1016,060178943000
1017,266402364000
1018,605572519000
1019,912439744000
1020,917475017000
1021,544344500000
1022,885270912000
1025,265724198000
1025,707944371000
1027,467693516000
1028,128964255000
1029,227297444000
1030,897368791000
1031,833180297000
1032,812883035000
1034,612915530000
1036,195917358000
1037,024707646000
1038,087752241000
1039,077401437000
1040,264037938000
1041,621528015000
1043,623954350000
1044,514975829000
1045,107042353000
1047,089817484000
1047,987147490000
1048,953785195000
1049,996284257000
1051,576571843000
1053,245785158000
1054,781039478000
1055,002146476000
1056,688847364000
1057,100043660000
1059,133769107000
1060,139518562000
1061,501304465000
1062,915381508000
1064,071551072000
1065,121855106000
1066,463223469000
1067,418860121000
1067,990000079000
1070,535041997000
1071,618623215000
1072,543998011000
1073,570353165000
1074,747771044000
1076,266625594000
1076,924056066000
1078,647198481000
1079,809965429000
1081,171002343000
1082,952749723000
1083,295466514000
1084,183264310000
1085,647831209000
1086,911998990000
1088,755724675000
1089,795337924000
1090,863191026000
1091,728472967000
1093,440873272000
1094,284457524000
1095,433084759000
1096,401917795000
1098,841015467000
1099,360667179000
1100,574460622000
1101,839111169000
1102,551779900000
1103,732297175000
1105,617188831000
1106,774371676000
1107,774531955000
1109,158918857000
1110,444142994000
1111,443504765000
1112,432995408000
1113,397595115000
1115,065359462000
1116,787253881000
1117,965919669000
1118,684134861000
1119,473247426000
1121,155937676000
1122,458621357000
1123,101117388000
1125,314729398000
1125,763442429000
1127,658023527000
1128,430224614000
1129,728996777000
1130,391597896000
1131,495085562000
1133,708625669000
1134,885654592000
1135,562213975000
1136,929293481000
1138,151589780000
1138,992341820000
1140,721848172000
1141,261022964000
1142,858659608000
1144,782299519000
1145,485327517000
1146,576814925000
1147,501776523000
1148,615277209000
1149,982601028000
1151,562814724000
1152,943128531000
1153,890303716000
1154,697519535000
1156,621567834000
1157,432314576000
1158,001609027000
1159,480657019000
1161,396644634000
1162,487528602000
1163,701031683000
1164,737586351000
1165,271227706000
1166,943613410000
1168,086271610000
1169,698356885000
1170,463638578000
1172,120681866000
1173,305687764000
1174,232766856000
1175,215452396000
1176,632875810000
1177,106304422000
1179,701223502000
1180,653543787000
1181,267318152000
1182,582270347000
1183,712775296000
1185,155842847000
1185,875358695000
1187,345161493000
1188,856444298000
1189,963636498000
1191,482605926000
1192,218611478000
1193,324021427000
1193,857427135000
1196,034671749000
1197,071786659000
1198,686569105000
1199,356513708000
1200,532692031000
1201,810334857000
1203,137350861000
1203,855247594000
1204,985492171000
1206,870499794000
1208,471459950000
1208,989484168000
1209,898030088000
1211,416115893000
1212,113153066000
1213,598372680000
1215,389975065000
1216,183722033000
1217,174482498000
1219,050028177000
1219,614471311000
1220,816347691000
1221,692242483000
1222,952484095000
1225,018330024000
1225,855020761000
1227,231827641000
1227,917141614000
1228,793154363000
1230,584603154000
1231,562273878000
1232,529587041000
1234,277816653000
1235,502548527000
1236,399017466000
1237,977298514000
1238,457232796000
1239,490807147000
1240,813471785000
1243,078076398000
1243,538146526000
1244,851433967000
1245,655866188000
1247,372561970000
1248,063061053000
1249,159887953000
1250,672397276000
1251,659832004000
1253,673577852000
1254,431328422000
1255,408230645000
1256,181214198000
1257,541219413000
1258,779233489000
1260,344548316000
1261,611717161000
1262,556614000000
1263,676732844000
1264,957223007000
1266,179037761000
1267,200345612000
1267,570571779000
1270,118921886000
1271,134299632000
1272,083959599000
1273,261144633000
1274,196220889000
1275,092030316000
1276,842171556000
1277,763091986000
1279,332843317000
1280,155794409000
1281,828726960000
1283,000491387000
1283,335032139000
1284,854795155000
1285,695023331000
1287,410026617000
1289,165351533000
1290,104771520000
1290,417708073000
1291,945870968000
1293,493981557000
1294,118474378000
1295,365363505000
1296,801110992000
1298,256527068000
1299,405171251000
1300,490018982000
1301,495516681000
1302,346742379000
1303,273200229000
1305,401672188000
1306,508393313000
1307,267242108000
1308,988196518000
1309,421532493000
1311,056570511000
1311,966940608000
1313,031599369000
1314,052565652000
1316,212112603000
1317,072986035000
1318,171279132000
1318,947880597000
1319,931082878000
1321,628138552000
1322,258067123000
1324,224978719000
1325,237624359000
1325,981969630000
1327,635281108000
1329,043517997000
1329,205018785000
1330,429937120000
1331,827591385000
1333,673522610000
1334,747329052000
1335,694974526000
1336,690184653000
1337,688791810000
1338,923164599000
1340,426400457000
1341,166272253000
1342,608507884000
1344,156044004000
1345,477106261000
1345,731413255000
1347,519471751000
1348,017238019000
1349,085194014000
1351,296206374000
1352,210465159000
1353,483338358000
1353,886781972000
1355,680595321000
1356,605655710000
1357,771742829000
1358,460160399000
1360,393144762000
1361,393074714000
1363,022328603000
1363,879190797000
1364,576584897000
1365,493733551000
1367,104090970000
1368,330193308000
1369,686949077000
1370,973522768000
1371,686553553000
1373,202914562000
1374,154798659000
1375,302392345000
1376,161779994000
1377,177633642000
1379,683283029000
1380,148578442000
1381,073977149000
1382,345662978000
1383,297591008000
1384,444415848000
1385,663777011000
1387,326647663000
1387,921454127000
1389,565831798000
1390,705490286000
1391,853200443000
1392,644027789000
1393,433401741000
1394,884184676000
1396,544163124000
1397,834623321000
1398,837675201000
1399,839472941000
1400,426946297000
1402,564347250000
1402,973747641000
1404,006292171000
1405,666975059000
1407,085142776000
1408,136307496000
1409,320681080000
1410,024810726000
1411,257056816000
1411,965653462000
1413,843148789000
1415,585784795000
1415,781581303000
1417,102822934000
1418,696963852000
1419,422480946000
1420,416526324000
1421,850567187000
1422,461310988000
1424,463045670000
1425,873469245000
1426,645979682000
1427,365671109000
1428,592305876000
1429,650477276000
1431,218313673000
1432,049740893000
1433,821940737000
1434,584942168000
1435,692907383000
1437,226721624000
1438,006284842000
1438,949552747000
1439,622793078000
1441,960987505000
1442,911059581000
1444,041930706000
1445,072278459000
1445,830084780000
1447,226227100000
1448,323853516000
1449,488771281000
1450,773561858000
1451,835297999000
1453,737596757000
1454,226011260000
1455,312091240000
1456,167797608000
1457,539001668000
1458,393777369000
1460,688270535000
1461,245443345000
1462,266123266000
1463,286891190000
1464,696903298000
1465,889557614000
1466,505621108000
1467,703989586000
1469,347649878000
1470,966589127000
1471,388764527000
1473,020132324000
1473,745649186000
1474,203221566000
1476,092127038000
1477,435191148000
1478,441395973000
1479,759918706000
1480,766879018000
1481,964684210000
1483,032959958000
1484,143580882000
1484,817883231000
1486,171349028000
1488,116337976000
1489,252466946000
1489,970892205000
1490,670693815000
1492,180090544000
1493,330835421000
1494,155368614000
1495,768832979000
1497,065505572000
1497,747360933000
1499,640824747000
1500,351951517000
1501,119324922000
1502,346063292000
1503,090933127000
1505,261529655000
1506,152986138000
1507,407505164000
1508,253031030000
1509,280419363000
1510,391797446000
1511,923005459000
1512,589764705000
1513,589765540000
1515,708343587000
1516,435989719000
1517,719806254000
1518,414791487000
1519,741009494000
1520,273622220000
1521,901909065000
1523,486047149000
1524,724892161000
1525,227837234000
1526,552311910000
1528,040930429000
1529,034456729000
1529,369975365000
1531,020742970000
1532,222326939000
1533,886977913000
1535,042277471000
1535,769502395000
1536,620701824000
1537,651062168000
1539,302854856000
1540,030270140000
1541,742248763000
1542,496522923000
1544,118670055000
1544,834608228000
1546,091197786000
1547,297581121000
1547,806563802000
1548,871348179000
1551,273845326000
1552,006872838000
1552,736105330000
1554,156519110000
1554,921285165000
1556,162987498000
1557,394507018000
1558,339152852000
1559,781154391000
1560,876475778000
1562,410153180000
1563,385400958000
1564,177940460000
1564,915788262000
1566,266415602000
1567,623450717000
1569,022477804000
1570,509277867000
1571,045381486000
1571,845352088000
1573,806563330000
1574,230915430000
1575,638154952000
1576,161352363000
1578,118826946000
1579,514055068000
1580,372081625000
1581,363551773000
1582,329486944000
1583,394693435000
1584,234848066000
1586,293210750000
1587,004342107000
1588,163404029000
1589,357945950000
1590,835904321000
1591,293884374000
1592,637167039000
1593,584808189000
1594,442689656000
1596,484492410000
1597,715895944000
1598,420798550000
1599,619348950000
1600,048044903000
1601,911946229000
1602,815404794000
1603,655202996000
1605,521646647000
1606,293418127000
1607,556905212000
1608,836295305000
1610,003264190000
1610,253823163000
1611,437141270000
1613,078855451000
1614,710627852000
1615,574608719000
1616,398394842000
1617,734684841000
1618,537517832000
1619,952501261000
1620,774310821000
1622,098751698000
1622,977767699000
1625,021856658000
1625,987020164000
1626,399919312000
1627,755441276000
1628,715316857000
1629,658668955000
1631,194814552000
1632,798183571000
1633,512516890000
1634,516822662000
1635,718366326000
1637,089190173000
1637,994643586000
1638,599658304000
1639,821235730000
1641,899819009000
1642,489779822000
1644,152065960000
1644,713745775000
1645,573760363000
1646,624866593000
1648,270598223000
1649,118535409000
1650,416988983000
1651,732693341000
1652,671065900000
1654,205896759000
1654,726652393000
1655,822775677000
1657,114236400000
1657,567101179000
1660,019980338000
1660,860056833000
1661,836892884000
1662,377202549000
1664,057265418000
1664,968004486000
1665,877640414000
1667,241125052000
1668,368229327000
1669,669728452000
1671,047182433000
1671,984259334000
1672,963370831000
1673,687445334000
1674,648462097000
1676,362486324000
1677,691227142000
1678,630368091000
1680,077946717000
1680,504770113000
1681,812320174000
1683,273289261000
1684,171656837000
1684,558863253000
1686,421121948000
1688,080142693000
1688,933868510000
1689,703154256000
1691,051559917000
1691,515192892000
1693,053020930000
1694,017564653000
1695,832554474000
1696,654997440000
1697,342514287000
1699,229547188000
1699,966817267000
1700,820303245000
1701,825550997000
1702,923249764000
1704,291412427000
1706,256032432000
1706,615665035000
1707,912312493000
1708,512116178000
1709,780842299000
1711,137603259000
1712,155397654000
1713,055341728000
1714,717145255000
1715,825283040000
1716,769983717000
1717,974485066000
1718,954152499000
1719,724469322000
1720,498070948000
1722,844661740000
1723,532822631000
1724,733958738000
1725,638628020000
1726,605700740000
1728,166506761000
1728,644486480000
1730,023872545000
1731,014193762000
1732,430169859000
1733,840825021000
1735,175466021000
1735,624715343000
1736,305662733000
1737,893884787000
1738,783237589000
1740,169115680000
1741,779167809000
1742,467680721000
1743,426436859000
1744,721511938000
1746,097498596000
1746,595456627000
1747,781695528000
1748,563987381000
1750,822818490000
1751,617794946000
1752,511511141000
1753,661355243000
1754,763369874000
1755,169694068000
1757,046518461000
1757,984077033000
1759,240085647000
1760,215166243000
1761,854899939000
1762,497688871000
1763,719121496000
1764,591476849000
1765,400493992000
1766,676243599000
1768,295971136000
1769,940952052000
1770,243677312000
1771,212944984000
1772,328000364000
1773,894915511000
1774,660430990000
1775,341987574000
1777,255860224000
1778,041734762000
1779,552270809000
1780,665228493000
1781,355637723000
1782,439067320000
1783,084829520000
1784,607946397000
1786,342201179000
1787,049273087000
1788,215123480000
1789,242179964000
1790,449562370000
1791,254409819000
1792,616102735000
1793,525390652000
1794,178482007000
1796,465140537000
1797,376335671000
1798,147067458000
1799,231647210000
1800,024724020000
1801,309636945000
1802,301283491000
1803,796843813000
1804,904160975000
1806,289667019000
1806,578391751000
1808,714431865000
1809,119273788000
1810,108892988000
1810,873719159000
1812,420077002000
1814,024140348000
1814,973082363000
1816,338611220000
1816,758023365000
1817,710608563000
1819,260334099000
1820,187882187000
1821,305708365000
1822,427671440000
1823,766265896000
1825,213676893000
1825,915683615000
1826,795455271000
1828,211270500000
1828,621091758000
1829,832529710000
1831,936379902000
1832,984940244000
1833,273239033000
1834,721559749000
1835,883754438000
1836,827672516000
1838,086943306000
1838,640288708000
1840,195563473000
1841,478582571000
1842,875955279000
1843,771057743000
1844,759043650000
1845,417534146000
1846,353253421000
1848,330980622000
1848,722760911000
1850,601184048000
1851,400361995000
1852,342204733000
1853,519342921000
1854,855632116000
1855,592934937000
1856,389179154000
1857,498074815000
1859,495271569000
1860,541388109000
1861,379671547000
1862,121464929000
1863,425464845000
1864,353981336000
1865,367433794000
1866,836547019000
1868,085190999000
1868,706745684000
1870,421471768000
1871,416043098000
1872,441566428000
1872,865667638000
1874,508361413000
1874,913774010000
1877,095064167000
1878,022251483000
1879,153303090000
1880,082325419000
1880,611766480000
1882,321974797000
1883,408724270000
1884,005778350000
1885,198075130000
1887,053894807000
1887,808841417000
1888,938182637000
1890,348128614000
1890,612128588000
1891,678510540000
1892,867701336000
1894,558537572000
1895,697155654000
1896,585494347000
1897,513692860000
1898,829372819000
1900,006144829000
1900,571884272000
1901,891305751000
1902,805059207000
1904,089325323000
1906,102756198000
1906,597678004000
1907,332780124000
1908,433063045000
1909,465930026000
1910,733659616000
1911,704690943000
1913,182489776000
1914,352300052000
1915,054629333000
1916,606371840000
1917,344704042000
1918,786498910000
1919,207778398000
1919,937457371000
1922,101625622000
1923,280837936000
1924,055831101000
1925,231987975000
1926,211583080000
1926,820092795000
1928,417518550000
1929,487560181000
1930,258387180000
1931,760069437000
1932,875754550000
1934,416436369000
1934,907943434000
1935,924848804000
1936,873093814000
1937,968633498000
1939,050029151000
1940,977326706000
1941,822862216000
1942,633568692000
1943,367947449000
1945,153796306000
1945,922716949000
1946,609945362000
1947,917047738000
1949,030030074000
1950,743201553000
1951,536695873000
1952,850129212000
1953,448556325000
1954,418588175000
1955,315809284000
1956,848164578000
1958,314403555000
1958,851883463000
1960,418845269000
1961,359277880000
1962,233571849000
1963,621184573000
1964,357390938000
1965,377829505000
1966,117658574000
1968,471602019000
1969,047617547000
1970,305009517000
1970,855547580000
1971,970312805000
1973,182663406000
1974,347201910000
1975,080610302000
1977,173943698000
1977,271446200000
1978,801448168000
1980,371772287000
1980,910043091000
1981,748768897000
1982,663279195000
1983,923804622000
1985,416540175000
1986,757107716000
1987,873473361000
1988,251876807000
1989,702002708000
1990,478352526000
1992,001706394000
1992,784987875000
1993,577493138000
1995,168739612000
1996,796176966000
1997,390914060000
1998,279006926000
1999,545764176000
2000,434515302000
2000,929620689000
2002,896408374000
2004,139669233000
2005,077848124000
2005,900934886000
2007,125180170000
2008,418240330000
2009,176634123000
2010,153324768000
2011,020705074000
2012,538935477000
2013,872097714000
2015,186728609000
2016,029638032000
2016,800075656000
2017,386767252000
2019,264600216000
2019,884367140000
2021,196042769000
2022,545617685000
2023,572911777000
2024,488262158000
2025,878906202000
2026,738258912000
2027,573317056000
2028,582459354000
2029,385479551000
2031,750550691000
2032,420780856000
2033,017892746000
2034,554828789000
2035,077440096000
2036,527526483000
2037,217111094000
2038,841738251000
2039,443218740000
2040,839119673000
2042,344586251000
2043,217116563000
2044,121593292000
2045,037320860000
2045,802760432000
2047,098336346000
2048,454094066000
2049,847525606000
2050,906055385000
2051,718388196000
2052,407790192000
2054,059916898000
2055,180267326000
2055,572602899000
2056,620866690000
2058,450651119000
2059,448021744000
2060,868247208000
2061,367059202000
2062,572650920000
2063,283559498000
2064,304867700000
2065,832672282000
2066,985229378000
2068,345638527000
2068,669941083000
2070,504717593000
2071,377083170000
2071,990454815000
2073,397603716000
2074,171064902000
2075,028065545000
2077,117570137000
2078,155484639000
2078,939288115000
2079,567628462000
2080,910343458000
2081,799686564000
2083,300276859000
2083,779992550000
2085,389813692000
2086,580318534000
2087,473340988000
2088,712281199000
2090,036206757000
2090,447550027000
2091,221580661000
2092,473218110000
2094,335917469000
2095,138256660000
2096,346529979000
2097,371606357000
2097,951922200000
2099,311651265000
2100,593745237000
2101,135489459000
2102,535100215000
2103,390454809000
2105,372206592000
2105,994704339000
2107,172362432000
2107,617911408000
2108,938384889000
2109,963143181000
2110,822371848000
2112,907087523000
2113,483966448000
2114,396137326000
2115,506602795000
2116,900056068000
2117,722399441000
2118,618646217000
2119,456428469000
2120,691562592000
2122,465151175000
2123,344042303000
2124,370368738000
2125,512400029000
2125,958784840000
2126,975711193000
2128,752290554000
2129,406080228000
2130,555102283000
2132,080620993000
2132,798516468000
2134,154933985000
2134,950772504000
2136,086897525000
2136,967470548000
2137,509940526000
2139,380759985000
2140,949362639000
2141,710035960000
2142,355043196000
2143,374444181000
2144,895337431000
2145,505753734000
2146,625894476000
2147,785367346000
2149,151849383000
2149,910639858000
2151,776885116000
2152,390226597000
2153,011964165000
2154,263623952000
2154,935345848000
2156,394727256000
2157,856489565000
2158,878072291000
2159,902286017000
2160,853062328000
2161,692172189000
2163,107122286000
2164,049720356000
2165,011437174000
2165,503949023000
2167,693444255000
2168,890615852000
2169,263829283000
2170,787074973000
2171,396361926000
2172,250962828000
2173,528296969000
2174,745020803000
2176,204119466000
2176,939451699000
2178,004209155000
2179,232185030000
2180,495318259000
2181,252367011000
2181,725783030000
2183,330584017000
2184,103190761000
2185,965528321000
2187,085690959000
2187,798455878000
2188,558763203000
2189,497072903000
2191,093363046000
2191,778017401000
2192,826770540000
2194,231530050000
2195,231687681000
2196,715977667000
2197,258747040000
2198,687512684000
2199,302965321000
2200,351020913000
2200,915953026000
2203,277453731000
2203,906364584000
2204,997801755000
2205,855761246000
2207,172161915000
2207,802741337000
2209,153744400000
2210,208014989000
2210,850941099000
2212,343568400000
2213,700256248000
2214,949925632000
2215,820565691000
2216,296375888000
2217,469375116000
2218,521006913000
2219,799815698000
2220,852158849000
2222,636604588000
2223,055057919000
2223,777772507000
2225,564645117000
2226,332734406000
2227,246229377000
2227,970573882000
2229,127958910000
2230,898690856000
2231,977154074000
2232,924853869000
2233,720222250000
2234,814934531000
2235,546662136000
2236,773643845000
2238,154799519000
2239,167743960000
2240,021209470000
2241,536186524000
2242,621180159000
2243,373668419000
2244,370701700000
2245,565286531000
2246,016558178000
2247,364431251000
2249,550198574000
2249,770766553000
2251,046641942000
2251,845318339000
2252,678432674000
2254,562246994000
2254,759079001000
2255,824565572000
2257,346384683000
2258,501847291000
2259,517842057000
2260,890259417000
2261,660064449000
2262,674430648000
2262,878305381000
2264,676399706000
2265,768446115000
2267,384501068000
2267,879175337000
2269,226998262000
2269,919103217000
2271,326282468000
2272,049015701000
2273,347534053000
2273,956289146000
2275,068664776000
2277,079317757000
2278,012628393000
2278,525942156000
2279,507305841000
2280,870719853000
2281,356483615000
2282,690375138000
2284,056011459000
2285,222242365000
2286,149814141000
2287,046158671000
2288,578849446000
2289,336284710000
2290,241458211000
2291,097663612000
2291,928901252000
2293,896145106000
2294,687918412000
2296,115091188000
2296,998522473000
2297,372647580000
2298,612363366000
2299,961577620000
2301,234125799000
2301,454840352000
2303,295481983000
2304,305138670000
2305,508356789000
2306,517733070000
2307,355553370000
2308,210284635000
2309,370358240000
2309,931122384000
2312,047996450000
2313,190914171000
2313,689359967000
2314,621182114000
2316,049454720000
2316,962494505000
2317,851531864000
2318,826035336000
2320,088523204000
2320,949531629000
2322,812632607000
2323,534274241000
2324,512455232000
2325,557096492000
2325,903015928000
2327,376855820000
2328,634875101000
2329,705723406000
2331,013110290000
2331,942707806000
2332,987765433000
2333,720863374000
2335,531712574000
2335,867153806000
2336,621036786000
